gdp_growth,exports,imports,capital_formation,unemployment,house_price_index,labor_costs_index,production,long_interest,short_interest,date
0.221104,1.680296,1.132133,-1.833277,3.8,125.631,1.6815639999999998,-0.8389803162310459,0.47,0.47,2018-07-01
0.2829273333333333,0.7910373333333334,0.5640646666666668,-0.14592099999999994,3.733333333333333,126.198,1.2497306666666663,-0.5376258838871925,0.47,0.47,2018-08-01
0.34475066666666665,-0.09822133333333327,-0.0040036666666665175,1.541435,3.6666666666666665,126.765,0.8178973333333333,-0.23627145154333906,0.55,0.55,2018-09-01
0.406574,-0.98748,-0.572072,3.228791,3.6,127.332,0.386064,0.0650829808005143,0.58,0.58,2018-10-01
0.440011,-0.5456693333333333,-0.02393766666666664,2.7843850000000003,3.5444444444444434,128.132,0.5313116999999999,0.3469116890973538,0.52,0.52,2018-11-01
0.473448,-0.10385866666666664,0.5241966666666668,2.339979,3.4888888888888867,128.93200000000002,0.6765593999999999,0.6287403973941934,0.4,0.4,2018-12-01
0.506885,0.337952,1.072331,1.895573,3.43333333333333,129.732,0.8218071,0.910569105691033,0.33,0.33,2019-01-01
0.4571426666666667,0.7677103333333333,1.1990426666666667,1.6435376666666666,3.399999999999997,130.43233333333333,0.6809523333333334,0.20958125146832185,0.24,0.24,2019-02-01
0.4074003333333333,1.1974686666666663,1.3257543333333333,1.3915023333333334,3.366666666666664,131.13266666666667,0.5400975666666668,-0.4914066027543893,0.15,0.15,2019-03-01
0.357658,1.627227,1.452466,1.139467,3.3333333333333304,131.833,0.3992428,-1.1923944569771,0.2,0.2,2019-04-01
0.3487393333333333,1.4728620000000001,1.3232469999999998,0.6370063333333333,3.377777777777777,132.36633333333333,0.5907673666666667,-0.7840577093045831,0.11,0.11,2019-05-01
0.33982066666666666,1.318497,1.194028,0.13454566666666667,3.4222222222222234,132.89966666666666,0.7822919333333334,-0.3757209616320659,-0.09,-0.09,2019-06-01
0.330902,1.164132,1.064809,-0.367915,3.46666666666667,133.433,0.9738165,0.0326157860404513,-0.21,-0.21,2019-07-01
0.37175966666666665,0.9728496666666666,0.8947503333333334,0.1850113333333333,3.4444444444444464,134.1,0.9353322,-0.1847554361947455,-0.5,-0.5,2019-08-01
0.4126173333333333,0.7815673333333333,0.7246916666666667,0.7379376666666666,3.4222222222222234,134.767,0.8968478999999999,-0.4021266584299423,-0.43,-0.43,2019-09-01
0.453475,0.5902850000000001,0.554633,1.290864,3.4,135.434,0.8583636,-0.619497880665139,-0.31,-0.31,2019-10-01
-0.19583199999999995,-0.239092,-0.2983756666666666,1.0726966666666666,3.2444444444444436,135.10049999999998,1.4763697333333332,-0.2817649913095733,-0.19,-0.19,2019-11-01
-0.8451389999999999,-1.0684690000000001,-1.1513843333333331,0.8545293333333333,3.0888888888888864,134.767,2.0943758666666663,0.05596789804599245,-0.14,-0.14,2019-12-01
-1.494446,-1.897846,-2.004393,0.636362,2.93333333333333,134.43349999999998,2.712382,0.393700787401558,-0.17,-0.17,2020-01-01
-1.895606656373678,-1.9208693614664705,-0.39942681167808924,6.50118886960264,2.7891361182153984,134.1396503803405,3.10181544100361,0.37743806095485427,-0.34,-0.34,2020-02-01
-2.1428605400800644,-1.6314347700835894,1.3848629943317265,11.34574630732566,2.6554678813368966,133.88073704008858,3.2746245753180547,0.1692673303049988,-0.33,-0.33,2020-03-01
-2.2915972031062544,-1.3890099540306076,2.9371156131110103,16.703347810857956,2.5315598187880144,133.6526063457624,3.3500998397398885,-0.05626707633053174,-0.22,-0.22,2020-04-01
-2.392600299305657,-1.173197736298462,1.817112586774783,9.73845620358717,2.416699263108111,133.45159849640586,3.2053520826265163,-0.49430703108709456,-0.31,-0.31,2020-05-01
-2.4532369052040393,-0.9907799284757656,0.6097678237131039,2.9799984794283474,2.310225584319924,133.2744888110026,3.0409536448597354,-0.9402579425260632,-0.34184288674490376,-0.34184288674490376,2020-06-01 00:00:00
-2.4880345284238126,-0.8365081135700174,-0.6511639549186867,-3.6475853731126033,2.2115263902616675,133.1184359963287,2.867725741724141,-1.391487478511269,-0.3354322063927092,-0.3354322063927092,2020-07-01 00:00:00
-2.5617852510054964,-0.7045376121078091,-0.03172971279640224,-2.096099369960441,2.120034004362908,132.98093656532808,3.013295049076232,-0.5100648144124351,-0.32914174741756114,-0.32914174741756114,2020-08-01 00:00:00
-2.624948697205621,-0.5925612249817868,0.5675332605721073,-0.49199449998122113,2.035222200605861,132.85978467476457,3.157081780506468,0.3692176073146801,-0.322969255272562,-0.322969255272562,2020-09-01 00:00:00
-2.6813351249184625,-0.49743658628196386,1.154420781850017,1.145508176667429,1.9566031768929666,132.7530367378437,3.3000675631343537,1.2473438038694105,-0.3169125176909964,-0.3169125176909964,2020-10-01 00:00:00
-2.216345345215367,-0.40283363908407227,0.9362173296759317,-0.13314748999167758,1.8837247494128169,132.65898024409967,3.007563854887522,1.1304976052662261,-0.3109693638934383,-0.3109693638934383,2020-11-01 00:00:00
-1.7485787469099192,-0.3202016956797519,0.7133539325149902,-1.3984032396806392,1.816167751867599,132.57610628633898,2.714898443727392,1.0140530510224322,-0.3051376638097278,-0.3051376638097278,2020-12-01 00:00:00
